id,pid,ms_zoning,lot_frontage,lot_area,lot_shape,lot_config,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmtfin_type_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,1st_flr_sf,2nd_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_qual,totrms_abvgrd,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,mo_sold,yr_sold,saleprice,house_age,remod_years,tot_bath,tot_outdoor_space,price_per_sqft,log_saleprice
1054,528104080,RL,67.0,14948,IR1,Inside,NridgHt,1Fam,2Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,268.0,Ex,PConc,Ex,GLQ,Unf,1452.0,Ex,1476,1237,2713,1.0,0.0,2,1,3,Ex,11,1,Attchd,2008.0,Fin,3.0,858.0,Y,126,66,0,0,0,none,11,2008,446261,0,0,3.5,192,107.14549819927971,13.008659261632127
2850,909250070,RL,43.0,7000,Reg,Inside,SWISU,1Fam,2Story,7,8,1926,1997,Gable,Wd Sdng,Stucco,None,0.0,TA,BrkTil,TA,ALQ,Unf,624.0,Ex,743,736,1479,1.0,0.0,1,0,3,Gd,6,2,Detchd,1926.0,Unf,1.0,312.0,Y,530,0,56,0,0,MnPrv,5,2006,160000,80,9,2.0,586,76.08178792201616,11.982929094215963
1082,528228405,RM,0.0,3940,Reg,Inside,Blmngtn,TwnhsE,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,Gd,PConc,Gd,GLQ,Unf,1393.0,Ex,1576,0,1576,1.0,0.0,2,0,2,Gd,7,1,Attchd,2004.0,RFn,3.0,668.0,Y,143,20,0,0,0,none,5,2008,219990,4,4,3.0,163,74.09565510272819,12.301337369755954
1440,907187080,RL,93.0,9382,IR1,CulDSac,CollgCr,1Fam,1Story,7,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,125.0,Gd,PConc,Gd,Unf,Unf,1468.0,Ex,1479,0,1479,0.0,0.0,2,0,3,Gd,6,0,Attchd,1999.0,RFn,2.0,577.0,Y,120,25,0,0,0,none,7,2008,191000,9,8,2.0,145,64.81167288768239,12.160028707028767
2006,903201090,RL,55.0,6854,Reg,Inside,BrkSide,1Fam,1Story,5,7,1925,1994,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,LwQ,Rec,756.0,TA,916,144,1060,1.0,0.0,1,0,1,TA,6,1,Detchd,1969.0,Unf,1.0,308.0,Y,0,65,0,0,150,none,8,2007,136500,82,13,2.0,215,75.16519823788546,11.824079893607152
2082,905475520,RL,0.0,11515,IR1,CulDSac,Edwards,1Fam,1Story,4,5,1958,1994,Gable,HdBoard,HdBoard,None,0.0,TA,Slab,none,none,none,0.0,TA,943,0,943,0.0,0.0,1,0,3,Gd,5,0,Detchd,1958.0,Unf,1.0,308.0,N,0,0,60,0,0,none,8,2007,80000,49,13,1.0,60,84.83563096500531,11.289781913656018
2344,527302080,RL,0.0,13837,IR1,Corner,NWAmes,1Fam,1.5Fin,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,Gd,PConc,Gd,GLQ,LwQ,1204.0,Gd,1377,806,2183,0.0,0.0,2,1,4,Gd,9,0,Attchd,1988.0,Unf,3.0,786.0,Y,0,0,0,0,0,none,2,2006,229000,18,18,2.5,0,67.61145556539711,12.341477282536376
248,906223090,RL,80.0,9938,Reg,Inside,SawyerW,1Fam,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,Gd,PConc,Gd,GLQ,Unf,1050.0,Ex,1062,887,1949,1.0,0.0,2,1,3,Gd,8,1,Attchd,1993.0,Fin,2.0,574.0,Y,156,90,0,0,0,GdPrv,6,2010,236000,17,16,3.5,246,78.69289763254419,12.371587084007746
2276,921128030,RL,85.0,12633,IR1,Inside,Timber,1Fam,1Story,10,5,2006,2007,Hip,MetalSd,MetalSd,BrkFace,242.0,Ex,PConc,Ex,Unf,Unf,1824.0,Ex,1824,0,1824,0.0,0.0,2,0,3,Ex,8,1,Attchd,2006.0,Fin,3.0,932.0,Y,160,36,0,0,108,none,9,2007,392000,1,0,2.0,304,107.45614035087719,12.8790171187726
755,903451090,RM,57.0,6876,Reg,Inside,IDOTRR,1Fam,2Story,6,5,1927,1950,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,BLQ,Unf,720.0,Fa,1146,784,1930,1.0,0.0,2,0,4,TA,8,0,Attchd,1927.0,Unf,1.0,316.0,Y,0,0,213,0,0,MnPrv,8,2009,149000,82,59,3.0,213,56.22641509433962,11.911701584927597
1178,533236090,FV,36.0,3951,IR1,Inside,Somerst,TwnhsE,2Story,10,5,1998,1999,Gable,BrkFace,MetalSd,None,0.0,Ex,PConc,Gd,BLQ,GLQ,970.0,Ex,1469,924,2393,1.0,0.0,2,1,2,Ex,7,1,Attchd,1998.0,Fin,2.0,846.0,Y,0,90,0,0,94,none,2,2008,345000,10,9,3.5,184,102.58697591436217,12.751299696013497
2636,902100110,RM,62.0,9856,Reg,Corner,OldTown,1Fam,2Story,5,8,1900,2005,Hip,CemntBd,CmentBd,None,0.0,Gd,PConc,Fa,Unf,Unf,716.0,Ex,1007,1007,2014,0.0,0.0,2,0,5,TA,8,0,Detchd,1900.0,Unf,2.0,624.0,Y,0,72,167,0,0,none,6,2006,169000,106,1,2.0,239,61.904761904761905,12.037653993905211
2077,905377050,RL,84.0,17808,Reg,Inside,Edwards,1Fam,1Story,4,5,1946,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Unf,Unf,484.0,TA,1242,0,1242,0.0,0.0,1,0,2,TA,4,0,Attchd,1946.0,Unf,1.0,336.0,N,0,0,0,0,0,none,7,2007,109900,61,57,1.0,0,63.673232908458864,11.607326140391713
2930,924151050,RL,74.0,9627,Reg,Inside,Mitchel,1Fam,2Story,7,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,94.0,TA,PConc,Gd,LwQ,Unf,996.0,Ex,996,1004,2000,0.0,0.0,2,1,3,TA,9,1,Attchd,1993.0,Fin,3.0,650.0,Y,190,48,0,0,0,none,11,2006,188000,13,12,2.5,238,62.750333778371164,12.144197241812087
737,903227090,RM,50.0,6000,Reg,Inside,BrkSide,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Unf,Unf,780.0,Ex,825,587,1412,0.0,0.0,1,0,4,TA,6,1,Detchd,1939.0,Unf,1.0,280.0,Y,45,0,0,0,0,none,5,2009,132500,70,59,1.0,45,60.447080291970806,11.794337924408413
837,907126050,RL,65.0,9757,Reg,Inside,CollgCr,1Fam,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,TA,ALQ,Unf,990.0,Ex,990,0,990,1.0,0.0,1,0,3,TA,5,0,Attchd,1995.0,RFn,1.0,440.0,Y,66,0,0,0,92,none,10,2009,143000,15,15,2.0,158,72.22222222222223,11.870599909242044
2086,905478140,RL,58.0,9280,Reg,Inside,Edwards,1Fam,1Story,5,6,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,Fa,ALQ,Unf,1342.0,Ex,1342,0,1342,1.0,0.0,1,0,4,TA,7,0,Detchd,1951.0,Unf,1.0,256.0,Y,0,0,0,0,0,none,4,2007,125000,56,56,2.0,0,46.57228017883756,11.736069016284437
2385,528114010,RL,120.0,14780,IR1,Corner,NridgHt,1Fam,1Story,9,5,2005,2005,Hip,VinylSd,VinylSd,BrkFace,568.0,Ex,PConc,Ex,GLQ,Unf,1868.0,Ex,1868,0,1868,1.0,0.0,2,0,2,Ex,7,1,Attchd,2005.0,Fin,3.0,1085.0,Y,354,56,0,0,156,none,6,2006,415000,1,1,3.0,566,111.0813704496788,12.936033799212835
189,902402130,RM,60.0,7740,Reg,Inside,OldTown,1Fam,2Story,4,7,1910,1950,Gable,VinylSd,VinylSd,None,0.0,TA,CBlock,Fa,Unf,Unf,622.0,Gd,741,622,1363,0.0,0.0,1,0,3,TA,6,0,Detchd,1966.0,Unf,2.0,528.0,Y,0,0,0,0,168,none,6,2010,125500,100,60,1.0,168,63.22418136020151,11.740061037553975
635,535175030,RL,80.0,9600,Reg,Inside,NAmes,1Fam,1Story,6,6,1958,1988,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,TA,CBlock,TA,Rec,LwQ,1240.0,Gd,1632,0,1632,1.0,0.0,2,0,3,TA,6,1,Attchd,1958.0,RFn,1.0,338.0,Y,289,0,0,0,0,MnPrv,4,2009,139000,51,21,3.0,289,48.3983286908078,11.842229212112828
432,528110010,RL,97.0,13478,IR1,Corner,NridgHt,1Fam,2Story,10,5,2008,2008,Gable,CemntBd,CmentBd,Stone,420.0,Ex,PConc,Ex,GLQ,Unf,1722.0,Ex,1728,568,2296,1.0,0.0,2,1,3,Ex,10,1,BuiltIn,2008.0,RFn,3.0,842.0,Y,382,274,0,0,0,none,6,2009,451950,1,1,3.5,656,112.48133399701344,13.021326833226556
900,908275040,RL,65.0,10926,Reg,Inside,Edwards,Duplex,1Story,5,5,1959,1959,Hip,VinylSd,VinylSd,BrkFace,74.0,TA,CBlock,TA,Unf,Unf,1678.0,TA,1678,0,1678,0.0,0.0,2,0,6,TA,10,0,none,0.0,none,0.0,0.0,Y,0,0,0,0,0,none,8,2009,119900,50,50,2.0,0,35.727056019070325,11.694413341015606
966,916455070,RL,0.0,6853,IR1,Inside,Timber,1Fam,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,Gd,PConc,Ex,GLQ,Unf,1267.0,Ex,1296,0,1296,1.0,0.0,2,0,2,Gd,6,0,Attchd,2001.0,Fin,2.0,471.0,Y,192,25,0,0,0,none,6,2009,220000,8,7,3.0,217,85.83690987124463,12.301382825334498
1612,526352080,RL,85.0,10667,Reg,Inside,NAmes,1Fam,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,TA,CBlock,TA,BLQ,Unf,1587.0,TA,1587,0,1587,0.0,0.0,2,0,3,TA,7,1,Attchd,1971.0,Unf,2.0,525.0,Y,0,44,0,0,0,none,3,2007,167300,36,36,2.0,44,52.709514807813484,12.027543886974914
904,909101100,RL,45.0,8212,Reg,Inside,Edwards,1Fam,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Rec,Unf,720.0,Ex,854,444,1298,0.0,0.0,1,0,3,TA,6,2,Detchd,1940.0,Unf,1.0,256.0,Y,84,0,0,0,0,none,9,2009,122000,68,59,1.0,84,60.45589692765114,11.711776323715394
2487,532351090,RM,70.0,9100,Reg,Inside,Sawyer,Duplex,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,BrkFace,336.0,TA,CBlock,TA,Rec,Unf,1728.0,TA,1728,0,1728,1.0,0.0,2,0,6,TA,10,0,Detchd,1963.0,Unf,2.0,504.0,Y,0,0,0,0,0,none,11,2006,125000,43,43,3.0,0,36.16898148148148,11.736069016284437
1304,902205090,RM,50.0,6000,Reg,Inside,OldTown,1Fam,1Story,5,6,1957,1957,Hip,BrkFace,BrkFace,None,0.0,TA,CBlock,TA,Rec,Unf,928.0,Gd,928,0,928,0.0,0.0,1,0,3,TA,5,0,Attchd,1957.0,Fin,1.0,288.0,Y,0,0,0,0,0,none,6,2008,112500,51,51,1.0,0,60.61422413793103,11.630708500626612
2112,906394020,RL,78.0,9316,Reg,Inside,CollgCr,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Unf,Unf,879.0,Ex,879,916,1795,0.0,0.0,2,1,3,Gd,7,0,Attchd,2005.0,RFn,2.0,578.0,Y,164,111,0,0,0,none,10,2007,191000,2,1,2.5,275,71.42857142857143,12.160028707028767
1244,535180100,RL,75.0,9464,Reg,Corner,NAmes,1Fam,1Story,6,7,1958,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,TA,CBlock,TA,BLQ,Unf,1080.0,Gd,1080,0,1080,0.0,0.0,1,0,3,TA,5,0,Attchd,1958.0,Unf,1.0,288.0,Y,0,0,0,0,130,none,6,2008,136000,50,50,1.0,130,62.96296296296296,11.820410164718188
843,907175100,RL,80.0,10400,Reg,Corner,CollgCr,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,Unf,Unf,866.0,Ex,866,913,1779,0.0,0.0,2,1,3,Gd,6,0,Attchd,1998.0,RFn,2.0,546.0,Y,198,36,0,0,0,none,3,2009,197900,11,11,2.5,234,74.82041587901702,12.195517131590657
2689,903430090,RM,59.0,5310,Reg,Corner,OldTown,1Fam,1.5Fin,6,8,1910,2003,Hip,VinylSd,VinylSd,None,0.0,TA,CBlock,TA,Unf,Unf,485.0,Gd,1001,634,1635,0.0,0.0,1,0,2,Gd,5,0,Attchd,1950.0,Unf,1.0,255.0,Y,394,0,0,0,0,none,6,2006,117000,96,3,1.0,394,55.18867924528302,11.669929213779893
2753,906380170,RL,64.0,7406,Reg,Inside,CollgCr,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,84.0,Gd,PConc,Gd,GLQ,Unf,1199.0,Ex,1220,0,1220,1.0,0.0,2,0,2,Gd,6,0,Attchd,2006.0,RFn,2.0,632.0,Y,105,54,0,0,0,none,7,2006,194000,0,0,3.0,159,80.1984291029351,12.175613438045465
1169,533215030,FV,0.0,4538,IR1,Inside,Somerst,TwnhsE,1Story,9,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,179.0,Gd,PConc,Ex,GLQ,Unf,1310.0,Ex,1310,0,1310,1.0,0.0,1,1,1,Gd,5,1,Attchd,2001.0,RFn,2.0,545.0,Y,277,45,0,0,0,none,7,2008,285000,7,7,2.5,322,108.77862595419847,12.560244459250788
1376,904351280,RL,62.0,10106,Reg,Inside,Edwards,2fmCon,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,ALQ,Rec,644.0,Gd,808,547,1355,1.0,0.0,2,0,4,TA,6,0,none,0.0,none,0.0,0.0,Y,140,0,0,0,0,none,9,2008,127500,68,9,3.0,140,63.78189094547274,11.755871643580617
2503,533128030,RL,0.0,13346,IR1,CulDSac,NoRidge,1Fam,2Story,7,5,1992,2000,Gable,HdBoard,HdBoard,None,0.0,Gd,PConc,Gd,GLQ,Unf,1095.0,Ex,1166,1129,2295,1.0,0.0,2,1,4,Gd,9,1,Attchd,1992.0,RFn,2.0,590.0,Y,0,40,0,0,0,none,7,2006,268000,14,6,3.5,40,79.05604719764011,12.498742259492994
1987,902206270,RM,57.0,9639,Reg,Inside,OldTown,1Fam,2Story,4,8,1900,1950,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,Unf,Unf,1075.0,Ex,1156,642,1798,0.0,0.0,2,1,4,TA,7,0,Detchd,1935.0,Unf,2.0,342.0,N,0,0,160,0,0,MnPrv,5,2007,137000,107,57,2.5,160,47.68534632788027,11.827736204810263
1190,534129060,RL,0.0,15387,IR1,CulDSac,NWAmes,1Fam,1Story,7,7,1967,1967,Gable,Plywood,Plywood,None,0.0,TA,CBlock,TA,ALQ,BLQ,1620.0,Ex,1620,0,1620,0.0,0.0,2,0,4,Gd,8,1,Attchd,1967.0,Unf,2.0,578.0,Y,0,62,192,0,0,none,8,2008,215000,41,41,2.0,254,66.35802469135803,12.2783933071098
1930,535300040,RL,75.0,10050,Reg,Inside,NAmes,1Fam,1Story,5,5,1955,1955,Hip,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Rec,Unf,1216.0,TA,1216,0,1216,1.0,0.0,1,0,3,TA,5,0,Attchd,1955.0,RFn,1.0,336.0,Y,0,0,0,0,0,none,8,2007,129500,52,52,2.0,0,53.2483552631579,11.771436160121729
2677,903231190,RM,0.0,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,5,4,1936,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,Gd,Unf,Unf,896.0,Gd,896,448,1344,0.0,0.0,1,0,3,TA,7,0,Detchd,1936.0,Unf,1.0,240.0,Y,200,114,0,0,0,none,4,2006,115000,70,56,1.0,314,51.339285714285715,11.652687407345388
1256,535375160,RL,45.0,7506,Reg,Corner,OldTown,1Fam,1.5Fin,5,8,1925,1950,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,TA,Unf,Unf,747.0,TA,747,412,1159,0.0,0.0,1,0,3,TA,5,0,Detchd,1932.0,Unf,1.0,288.0,N,84,0,96,0,0,none,5,2008,114000,83,58,1.0,180,59.81112277019937,11.643953727376633
2484,531478010,RH,0.0,8900,Reg,Inside,SawyerW,1Fam,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,None,0.0,TA,CBlock,TA,Rec,Unf,1056.0,TA,1056,0,1056,1.0,0.0,1,0,2,TA,5,0,Detchd,1966.0,Unf,1.0,384.0,Y,0,42,0,0,0,MnPrv,11,2006,107000,40,40,2.0,42,50.66287878787879,11.580584113444043
1253,535352080,RL,80.0,8480,Reg,Inside,NAmes,1Fam,1.5Fin,5,5,1947,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Rec,Unf,832.0,TA,832,384,1216,0.0,0.0,1,0,2,TA,6,0,Detchd,1947.0,Unf,1.0,336.0,Y,158,0,102,0,0,none,10,2008,118500,61,58,1.0,260,57.861328125,11.682668239557323
1337,903227080,RM,50.0,6000,Reg,Corner,BrkSide,1Fam,1.5Fin,6,7,1929,1950,Gable,WdShing,Wd Shng,None,0.0,TA,BrkTil,TA,Unf,Unf,862.0,TA,950,208,1158,0.0,0.0,1,0,3,TA,5,1,BuiltIn,1929.0,RFn,1.0,208.0,Y,0,0,112,0,0,none,7,2008,120000,79,58,1.0,112,59.40594059405941,11.695247021764184
1788,528439040,RL,74.0,8847,Reg,Inside,Somerst,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,148.0,Gd,PConc,Gd,GLQ,Unf,1538.0,Ex,1538,0,1538,1.0,0.0,2,0,3,Gd,7,0,Attchd,2005.0,RFn,2.0,484.0,Y,146,40,0,0,0,none,12,2007,260000,2,2,3.0,186,84.52535760728219,12.468436909997665
141,535152130,RL,0.0,8050,IR1,Inside,NAmes,1Fam,1Story,5,5,1959,1959,Hip,MetalSd,MetalSd,BrkFace,150.0,TA,CBlock,TA,BLQ,Rec,1143.0,TA,1143,0,1143,1.0,0.0,1,0,3,TA,6,0,Attchd,1959.0,RFn,1.0,308.0,Y,0,0,0,0,0,GdPrv,5,2010,136000,51,51,2.0,0,59.492563429571305,11.820410164718188
1669,527404140,RL,70.0,8294,Reg,Inside,NAmes,1Fam,1Story,4,5,1971,1971,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Unf,Unf,858.0,TA,872,0,872,0.0,0.0,1,0,3,TA,5,0,Detchd,1974.0,Unf,4.0,480.0,Y,0,0,0,0,0,GdWo,6,2007,123000,36,36,1.0,0,71.09826589595376,11.719939634354555
1366,903458110,RM,0.0,7920,IR1,Inside,IDOTRR,1Fam,1.5Fin,6,7,1920,1950,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Unf,Unf,319.0,TA,1035,371,1406,0.0,0.0,1,0,3,Fa,6,0,none,0.0,none,0.0,0.0,N,0,144,0,0,0,MnPrv,3,2008,89500,88,58,1.0,144,51.88405797101449,11.401993904262946
52,528218150,RL,100.0,18494,IR1,Corner,Gilbert,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,Gd,PConc,Gd,Unf,Unf,1324.0,Ex,1324,0,1324,0.0,0.0,2,0,3,Gd,6,0,Attchd,2005.0,Fin,2.0,430.0,Y,36,23,0,0,0,none,1,2010,199500,5,5,2.0,59,75.33987915407855,12.203569515312056
1380,905104080,RL,0.0,7162,IR1,Inside,Sawyer,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,BrkCmn,41.0,TA,PConc,TA,Unf,Unf,876.0,TA,904,0,904,0.0,0.0,1,0,3,TA,6,0,Attchd,1966.0,Unf,1.0,408.0,Y,0,0,0,0,0,MnPrv,12,2008,109900,42,42,1.0,0,61.741573033707866,11.607326140391713
919,909257050,RL,53.0,10918,Reg,Inside,Crawfor,1Fam,2Story,7,9,1926,2004,Gambrel,MetalSd,MetalSd,None,0.0,Gd,BrkTil,Gd,Unf,Unf,1276.0,Ex,1276,804,2080,0.0,0.0,1,1,3,Gd,9,2,Detchd,1926.0,Unf,1.0,282.0,Y,0,0,0,0,145,MnPrv,6,2009,234000,83,5,1.5,145,69.7258641239571,12.363076394339839
2804,907290230,RM,37.0,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,169.0,Gd,PConc,Gd,GLQ,Unf,848.0,Ex,848,0,848,1.0,0.0,1,0,1,Gd,3,1,Attchd,2004.0,RFn,2.0,420.0,Y,140,0,0,0,0,none,5,2006,155900,2,2,2.0,140,91.92216981132076,11.956970055045868
782,905229040,RL,0.0,11250,Reg,Inside,ClearCr,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,TA,Unf,Unf,1104.0,Ex,1104,684,1788,1.0,0.0,1,0,5,TA,8,2,Attchd,1957.0,Unf,1.0,304.0,Y,120,0,0,0,0,none,11,2009,161500,52,20,2.0,120,55.84370677731673,11.992260421644849
956,916176030,RL,0.0,14375,IR1,CulDSac,Timber,1Fam,SLvl,6,6,1958,1958,Gable,HdBoard,HdBoard,BrkFace,541.0,TA,CBlock,TA,GLQ,Rec,819.0,Gd,1344,0,1344,0.0,1.0,1,0,3,Gd,7,1,Basment,1958.0,RFn,2.0,525.0,Y,0,118,0,0,233,none,1,2009,137500,51,51,1.5,351,63.56911696717522,11.831379196088763
187,902401060,RM,100.0,9045,Reg,Inside,OldTown,2fmCon,2Story,5,3,1910,1950,Gable,MetalSd,MetalSd,None,0.0,TA,BrkTil,TA,Unf,Unf,840.0,Fa,1128,1128,2256,0.0,0.0,2,0,4,Fa,12,0,none,0.0,none,0.0,0.0,N,0,18,18,0,0,none,6,2010,76500,100,60,2.0,36,24.709302325581394,11.245046019814627
2074,905352180,RL,97.0,10029,IR1,Corner,ClearCr,1Fam,2Story,6,5,1988,1989,Gable,Plywood,Plywood,BrkFace,268.0,Gd,PConc,Gd,GLQ,Unf,1151.0,TA,1164,896,2060,0.0,1.0,2,1,4,TA,8,1,Attchd,1988.0,Unf,2.0,521.0,Y,0,228,0,0,192,none,9,2007,211000,19,18,3.0,420,65.71161631890376,12.259613412458204
1039,527427110,RH,34.0,4060,Reg,Inside,NAmes,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,MetalSd,None,0.0,Gd,PConc,Gd,GLQ,Unf,1405.0,Ex,1337,0,1337,1.0,0.0,2,0,2,Gd,5,0,Attchd,1998.0,Fin,2.0,511.0,Y,144,68,0,0,0,none,8,2008,181000,10,9,3.0,212,66.01021152443472,12.106252310247962
1210,534401130,RL,82.0,9020,Reg,Inside,NAmes,1Fam,SLvl,6,7,1966,1966,Gable,HdBoard,HdBoard,BrkFace,183.0,TA,CBlock,TA,Rec,ALQ,1127.0,TA,1165,0,1165,1.0,0.0,1,1,3,TA,6,0,Attchd,1966.0,RFn,2.0,490.0,Y,0,129,0,0,0,GdPrv,5,2008,174900,42,42,2.5,129,76.30890052356021,12.071969661006694
2710,905103140,RL,96.0,11777,IR1,Inside,Sawyer,1Fam,SLvl,5,6,1966,1966,Gable,VinylSd,VinylSd,BrkFace,97.0,TA,CBlock,TA,LwQ,ALQ,1164.0,Ex,1320,0,1320,1.0,0.0,1,0,3,TA,6,2,Attchd,1966.0,RFn,2.0,564.0,Y,160,68,240,0,0,none,5,2006,164500,40,40,2.0,468,66.22383252818035,12.010665849187564
44,528138060,RL,70.0,10171,IR1,Inside,NridgHt,1Fam,1Story,7,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,168.0,Gd,PConc,Gd,GLQ,Unf,1517.0,Ex,1535,0,1535,0.0,0.0,2,0,3,Gd,7,0,Attchd,2004.0,RFn,2.0,532.0,Y,0,0,0,0,0,none,3,2010,214000,6,6,2.0,0,70.11795543905636,12.273731294003989
1026,527354160,RL,80.0,10400,Reg,Inside,NWAmes,1Fam,2Story,7,6,1980,1988,Gable,HdBoard,HdBoard,BrkFace,280.0,TA,CBlock,Gd,Unf,Unf,738.0,TA,1277,767,2044,0.0,0.0,2,1,3,TA,7,1,Attchd,1980.0,Unf,2.0,489.0,Y,28,73,0,0,0,none,3,2008,185000,28,20,2.5,101,66.49892163910856,12.128111104060462
1343,903231080,RM,52.0,6240,Reg,Inside,BrkSide,1Fam,1.5Fin,4,7,1929,1950,Gable,MetalSd,MetalSd,None,0.0,TA,PConc,TA,BLQ,Unf,704.0,Ex,624,512,1136,0.0,1.0,1,0,2,TA,6,0,Detchd,1990.0,Unf,1.0,336.0,Y,0,365,80,0,0,none,8,2008,123000,79,58,1.5,445,66.84782608695652,11.719939634354555
2248,914452090,RL,0.0,12150,IR1,CulDSac,Mitchel,1Fam,SFoyer,6,6,1979,1979,Gable,HdBoard,Wd Shng,None,0.0,TA,CBlock,Gd,GLQ,Unf,1001.0,TA,1299,0,1299,1.0,0.0,2,0,2,Gd,5,1,BuiltIn,1979.0,RFn,2.0,486.0,Y,84,0,222,0,0,MnPrv,1,2007,183500,28,28,3.0,306,79.78260869565217,12.119969946476761
1849,533236040,FV,24.0,2645,Reg,Inside,Somerst,Twnhs,2Story,8,5,1999,2000,Gable,MetalSd,MetalSd,BrkFace,456.0,Gd,PConc,Gd,Unf,Unf,776.0,Ex,764,677,1441,0.0,0.0,2,1,2,Gd,5,0,Detchd,1999.0,Unf,2.0,492.0,Y,206,0,0,0,0,none,11,2007,174000,8,7,2.5,206,78.48443843031123,12.066810578196666
2076,905377020,RL,0.0,22692,IR1,Inside,Edwards,1Fam,1Story,5,5,1953,1953,Gable,MetalSd,MetalSd,None,0.0,TA,CBlock,TA,Rec,Unf,1073.0,TA,1630,0,1630,0.0,0.0,2,0,3,TA,6,1,Detchd,1953.0,Unf,2.0,649.0,P,0,64,0,0,0,none,3,2007,130000,54,54,2.0,64,48.094709581945985,11.77528972943772
2641,902106040,RM,60.0,9600,Reg,Inside,OldTown,1Fam,2Story,7,7,1925,1990,Gable,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,TA,LwQ,Unf,728.0,Ex,832,809,1641,0.0,1.0,1,1,3,Ex,6,1,Detchd,1925.0,Unf,2.0,546.0,Y,0,0,234,0,0,none,8,2006,178000,81,16,2.0,234,75.1371886872098,12.089538829274222
5,527105010,RL,74.0,13830,IR1,Inside,Gilbert,1Fam,2Story,5,5,1997,1998,Gable,VinylSd,VinylSd,None,0.0,TA,PConc,Gd,GLQ,Unf,928.0,Gd,928,701,1629,0.0,0.0,2,1,3,TA,6,1,Attchd,1997.0,Fin,2.0,482.0,Y,212,34,0,0,0,MnPrv,3,2010,189900,13,12,2.5,246,74.26671881110677,12.154252896800378
878,907290180,RM,0.0,4435,Reg,Inside,CollgCr,TwnhsE,1Story,6,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,170.0,Gd,PConc,Gd,GLQ,Unf,848.0,Ex,848,0,848,1.0,0.0,1,0,1,Gd,4,0,Attchd,2003.0,Fin,2.0,420.0,Y,140,0,0,0,0,none,6,2009,144000,6,5,2.0,140,84.90566037735849,11.877568578558138
